utcTimestamp	region	temperature	flag
2015-07-16 19:00:00	101	69.56	1
2015-07-16 19:00:00	102	74.13	1
2015-07-16 19:00:00	103	77.31	1
2015-07-16 19:00:00	104	76.59	1
2015-07-16 20:00:00	101	67.31	1
2015-07-16 20:00:00	102	71.89	1
2015-07-16 20:00:00	103	71.91	1
2015-07-16 20:00:00	104	72.27	1
2015-07-16 21:00:00	101	67.77	1
2015-07-16 21:00:00	102	67.8	1
2015-07-16 21:00:00	103	71.21	1
2015-07-16 21:00:00	104	73.81	1
2015-07-16 22:00:00	101	64.82	1
2015-07-16 22:00:00	102	66.36	1
2015-07-16 22:00:00	103	71.99	1
2015-07-16 22:00:00	104	71.66	1
2015-07-16 23:00:00	101	62.84	1
2015-07-16 23:00:00	102	69.58	1
2015-07-16 23:00:00	103	71.75	1
2015-07-16 23:00:00	104	69.96	1
2015-07-17 00:00:00	101	62.67	1
2015-07-17 00:00:00	102	67.95	1
2015-07-17 00:00:00	103	71.69	1
2015-07-17 00:00:00	104	71.9	1
2015-07-17 01:00:00	101	59.62	1
2015-07-17 01:00:00	102	64.89	1
2015-07-17 01:00:00	103	69.79	1
2015-07-17 01:00:00	104	70.89	1
2015-07-17 02:00:00	101	59.44	1
2015-07-17 02:00:00	102	62.83	1
2015-07-17 02:00:00	103	67.41	1
2015-07-17 02:00:00	104	69.15	1
2015-07-17 03:00:00	101	56.58	1
2015-07-17 03:00:00	102	64.05	1
2015-07-17 03:00:00	103	68.36	1
2015-07-17 03:00:00	104	67.83	1
2015-07-17 04:00:00	101	55.09	1
2015-07-17 04:00:00	102	62.51	1
2015-07-17 04:00:00	103	65.62	1
2015-07-17 04:00:00	104	67.79	1
2015-07-17 05:00:00	101	57.37	1
2015-07-17 05:00:00	102	59.87	1
2015-07-17 05:00:00	103	64.92	1
2015-07-17 05:00:00	104	66.73	1
2015-07-17 06:00:00	101	56.54	1
2015-07-17 06:00:00	102	59.01	1
2015-07-17 06:00:00	103	66.17	1
2015-07-17 06:00:00	104	64.01	1
2015-07-17 07:00:00	101	57.08	1
2015-07-17 07:00:00	102	60.89	1
2015-07-17 07:00:00	103	64.89	1
2015-07-17 07:00:00	104	64.88	1
2015-07-17 08:00:00	101	59.33	1
2015-07-17 08:00:00	102	62.94	1
2015-07-17 08:00:00	103	68.21	1
2015-07-17 08:00:00	104	68.74	1
2015-07-17 09:00:00	101	64.42	1
2015-07-17 09:00:00	102	68.21	1
2015-07-17 09:00:00	103	70.23	1
2015-07-17 09:00:00	104	72.7	1
2015-07-17 10:00:00	101	67.1	1
2015-07-17 10:00:00	102	67.51	1
2015-07-17 10:00:00	103	72.88	1
2015-07-17 10:00:00	104	73.53	1
2015-07-17 11:00:00	101	69.25	1
2015-07-17 11:00:00	102	71.41	1
2015-07-17 11:00:00	103	75.87	1
2015-07-17 11:00:00	104	72.96	1
2015-07-17 12:00:00	101	67.64	1
2015-07-17 12:00:00	102	72.58	1
2015-07-17 12:00:00	103	73.89	1
2015-07-17 12:00:00	104	73.12	1
2015-07-17 13:00:00	101	68.06	1
2015-07-17 13:00:00	102	73.35	1
2015-07-17 13:00:00	103	75.6	1
2015-07-17 13:00:00	104	74.64	1
2015-07-17 14:00:00	101	69.5	1
2015-07-17 14:00:00	102	74.78	1
2015-07-17 14:00:00	103	76.64	1
2015-07-17 14:00:00	104	77.34	1
2015-07-17 15:00:00	101	72.84	1
2015-07-17 15:00:00	102	72.15	1
2015-07-17 15:00:00	103	77.94	1
2015-07-17 15:00:00	104	77.17	1
2015-07-17 16:00:00	101	71.13	1
2015-07-17 16:00:00	102	72.77	1
2015-07-17 16:00:00	103	76.16	1
2015-07-17 16:00:00	104	78.7	1
2015-07-17 17:00:00	101	72.42	1
2015-07-17 17:00:00	102	75.93	1
2015-07-17 17:00:00	103	78.25	1
2015-07-17 17:00:00	104	77.47	1
2015-07-17 18:00:00	101	68.98	1
2015-07-17 18:00:00	102	74.06	1
2015-07-17 18:00:00	103	78.24	1
2015-07-17 18:00:00	104	78.28	1
2015-07-17 19:00:00	101	68.84	1
2015-07-17 19:00:00	102	75.01	1
2015-07-17 19:00:00	103	74.58	1
2015-07-17 19:00:00	104	75.5	1
2015-07-17 20:00:00	101	67.97	1
2015-07-17 20:00:00	102	71.33	1
2015-07-17 20:00:00	103	74.22	1
2015-07-17 20:00:00	104	73.35	1
2015-07-17 21:00:00	101	66.94	1
2015-07-17 21:00:00	102	69.59	1
2015-07-17 21:00:00	103	73.23	1
2015-07-17 21:00:00	104	71.72	1
2015-07-17 22:00:00	101	62.42	1
2015-07-17 22:00:00	102	66.27	1
2015-07-17 22:00:00	103	68.32	1
2015-07-17 22:00:00	104	69.62	1
2015-07-17 23:00:00	101	58.9	1
2015-07-17 23:00:00	102	65.16	1
2015-07-17 23:00:00	103	69.81	1
2015-07-17 23:00:00	104	67.81	1
2015-07-18 00:00:00	101	58.43	1
2015-07-18 00:00:00	102	61.3	1
2015-07-18 00:00:00	103	67.3	1
2015-07-18 00:00:00	104	68.67	1
2015-07-18 01:00:00	101	55.71	1
2015-07-18 01:00:00	102	62.47	1
2015-07-18 01:00:00	103	65.68	1
2015-07-18 01:00:00	104	65.22	1
2015-07-18 02:00:00	101	56.25	1
2015-07-18 02:00:00	102	62.29	1
2015-07-18 02:00:00	103	63.87	1
2015-07-18 02:00:00	104	66.52	1
2015-07-18 03:00:00	101	56.62	1
2015-07-18 03:00:00	102	58.31	1
2015-07-18 03:00:00	103	63.51	1
2015-07-18 03:00:00	104	66.34	1
2015-07-18 04:00:00	101	54.64	1
2015-07-18 04:00:00	102	59.55	1
2015-07-18 04:00:00	103	65.73	1
2015-07-18 04:00:00	104	64.19	1
2015-07-18 05:00:00	101	51.26	1
2015-07-18 05:00:00	102	58.26	1
2015-07-18 05:00:00	103	61.57	1
2015-07-18 05:00:00	104	61.58	1
2015-07-18 06:00:00	101	51.85	1
2015-07-18 06:00:00	102	56.19	1
2015-07-18 06:00:00	103	63.02	1
2015-07-18 06:00:00	104	62.33	1
2015-07-18 07:00:00	101	56.6	1
2015-07-18 07:00:00	102	58.32	1
2015-07-18 07:00:00	103	63.86	1
2015-07-18 07:00:00	104	64.75	1
2015-07-18 08:00:00	101	60.45	1
2015-07-18 08:00:00	102	64.41	1
2015-07-18 08:00:00	103	69.23	1
2015-07-18 08:00:00	104	66.14	1
2015-07-18 09:00:00	101	66.71	1
2015-07-18 09:00:00	102	65.88	1
2015-07-18 09:00:00	103	68.83	1
2015-07-18 09:00:00	104	71.97	1
2015-07-18 10:00:00	101	68.69	1
2015-07-18 10:00:00	102	71.11	1
2015-07-18 10:00:00	103	72.16	1
2015-07-18 10:00:00	104	71.31	1
2015-07-18 11:00:00	101	68.53	1
2015-07-18 11:00:00	102	73.67	1
2015-07-18 11:00:00	103	74.17	1
2015-07-18 11:00:00	104	73.59	1
2015-07-18 12:00:00	101	71.28	1
2015-07-18 12:00:00	102	73.9	1
2015-07-18 12:00:00	103	75.96	1
2015-07-18 12:00:00	104	73.8	1
2015-07-18 13:00:00	101	73.33	1
2015-07-18 13:00:00	102	76.6	1
2015-07-18 13:00:00	103	74.52	1
2015-07-18 13:00:00	104	77.09	1
2015-07-18 14:00:00	101	75.87	1
2015-07-18 14:00:00	102	74.3	1
2015-07-18 14:00:00	103	76.06	1
2015-07-18 14:00:00	104	75.91	1
2015-07-18 15:00:00	101	75.48	1
2015-07-18 15:00:00	102	77.63	1
2015-07-18 15:00:00	103	78.41	1
2015-07-18 15:00:00	104	76.88	1
2015-07-18 16:00:00	101	75.67	1
2015-07-18 16:00:00	102	75.98	1
2015-07-18 16:00:00	103	77.48	1
2015-07-18 16:00:00	104	77.58	1
2015-07-18 17:00:00	101	73.49	1
2015-07-18 17:00:00	102	79.26	1
2015-07-18 17:00:00	103	78.06	1
2015-07-18 17:00:00	104	78.32	1
2015-07-18 18:00:00	101	75.15	1
2015-07-18 18:00:00	102	78.99	1
2015-07-18 18:00:00	103	78.05	1
2015-07-18 18:00:00	104	78.29	1
2015-07-18 19:00:00	101	74.8	1
2015-07-18 19:00:00	102	77.59	1
2015-07-18 19:00:00	103	78.01	1
2015-07-18 19:00:00	104	76.98	1
2015-07-18 20:00:00	101	71.2	1
2015-07-18 20:00:00	102	73.93	1
2015-07-18 20:00:00	103	74.59	1
2015-07-18 20:00:00	104	75.19	1
2015-07-18 21:00:00	101	65.72	1
2015-07-18 21:00:00	102	70.7	1
2015-07-18 21:00:00	103	72.18	1
2015-07-18 21:00:00	104	72.11	1
2015-07-18 22:00:00	101	65.53	1
2015-07-18 22:00:00	102	68.2	1
2015-07-18 22:00:00	103	71.39	1
2015-07-18 22:00:00	104	68.73	1
2015-07-18 23:00:00	101	62.59	1
2015-07-18 23:00:00	102	66.94	1
2015-07-18 23:00:00	103	69.4	1
2015-07-18 23:00:00	104	70.64	1
2015-07-19 00:00:00	101	62.54	1
2015-07-19 00:00:00	102	62.83	1
2015-07-19 00:00:00	103	68.1	1
2015-07-19 00:00:00	104	69.1	1
2015-07-19 01:00:00	101	60.18	1
2015-07-19 01:00:00	102	65.09	1
2015-07-19 01:00:00	103	66.67	1
2015-07-19 01:00:00	104	66.45	1
2015-07-19 02:00:00	101	59.23	1
2015-07-19 02:00:00	102	63.14	1
2015-07-19 02:00:00	103	68.44	1
2015-07-19 02:00:00	104	65	1
2015-07-19 03:00:00	101	58.23	1
2015-07-19 03:00:00	102	62.91	1
2015-07-19 03:00:00	103	65.83	1
2015-07-19 03:00:00	104	67.28	1
2015-07-19 04:00:00	101	57.2	1
2015-07-19 04:00:00	102	61.4	1
2015-07-19 04:00:00	103	66.41	1
2015-07-19 04:00:00	104	63.84	1
2015-07-19 05:00:00	101	56.19	1
2015-07-19 05:00:00	102	62.07	1
2015-07-19 05:00:00	103	65.11	1
2015-07-19 05:00:00	104	65.9	1
2015-07-19 06:00:00	101	57.78	1
2015-07-19 06:00:00	102	62.71	1
2015-07-19 06:00:00	103	62.94	1
2015-07-19 06:00:00	104	66.49	1
2015-07-19 07:00:00	101	56.82	1
2015-07-19 07:00:00	102	61.86	1
2015-07-19 07:00:00	103	65.37	1
2015-07-19 07:00:00	104	68.12	1
2015-07-19 08:00:00	101	60.83	1
2015-07-19 08:00:00	102	66.09	1
2015-07-19 08:00:00	103	68.42	1
2015-07-19 08:00:00	104	66.22	1
2015-07-19 09:00:00	101	63.72	1
2015-07-19 09:00:00	102	65.93	1
2015-07-19 09:00:00	103	67.54	1
2015-07-19 09:00:00	104	69.29	1
2015-07-19 10:00:00	101	67.28	1
2015-07-19 10:00:00	102	69.25	1
2015-07-19 10:00:00	103	71.77	1
2015-07-19 10:00:00	104	69.93	1
2015-07-19 11:00:00	101	72.54	1
2015-07-19 11:00:00	102	73.44	1
2015-07-19 11:00:00	103	71.49	1
2015-07-19 11:00:00	104	72.65	1
2015-07-19 12:00:00	101	75.81	1
2015-07-19 12:00:00	102	72.54	1
2015-07-19 12:00:00	103	74	1
2015-07-19 12:00:00	104	74.5	1
2015-07-19 13:00:00	101	73.86	1
2015-07-19 13:00:00	102	73.42	1
2015-07-19 13:00:00	103	75.47	1
2015-07-19 13:00:00	104	72.07	1
2015-07-19 14:00:00	101	74.4	1
2015-07-19 14:00:00	102	75.76	1
2015-07-19 14:00:00	103	73.62	1
2015-07-19 14:00:00	104	73.01	1
2015-07-19 15:00:00	101	73.79	1
2015-07-19 15:00:00	102	74.93	1
2015-07-19 15:00:00	103	73.34	1
2015-07-19 15:00:00	104	72.53	1
2015-07-19 16:00:00	101	74.24	1
2015-07-19 16:00:00	102	75.38	1
2015-07-19 16:00:00	103	74.32	1
2015-07-19 16:00:00	104	73.79	1
2015-07-19 17:00:00	101	73.43	1
2015-07-19 17:00:00	102	76.74	1
2015-07-19 17:00:00	103	72.14	1
2015-07-19 17:00:00	104	74.69	1
2015-07-19 18:00:00	101	75.39	1
2015-07-19 18:00:00	102	73.53	1
2015-07-19 18:00:00	103	74.13	1
2015-07-19 18:00:00	104	72.12	1
2015-07-19 19:00:00	101	73.62	1
2015-07-19 19:00:00	102	74.85	1
2015-07-19 19:00:00	103	73.86	1
2015-07-19 19:00:00	104	71.79	1
2015-07-19 20:00:00	101	70.62	1
2015-07-19 20:00:00	102	73.04	1
2015-07-19 20:00:00	103	70.57	1
2015-07-19 20:00:00	104	71.23	1
2015-07-19 21:00:00	101	68.95	1
2015-07-19 21:00:00	102	68.74	1
2015-07-19 21:00:00	103	68.13	1
2015-07-19 21:00:00	104	69.63	1
2015-07-19 22:00:00	101	66.03	1
2015-07-19 22:00:00	102	69.23	1
2015-07-19 22:00:00	103	67.26	1
2015-07-19 22:00:00	104	67.66	1
2015-07-19 23:00:00	101	67.54	1
2015-07-19 23:00:00	102	68.32	1
2015-07-19 23:00:00	103	66.12	1
2015-07-19 23:00:00	104	67.51	1
2015-07-20 00:00:00	101	63.39	1
2015-07-20 00:00:00	102	65.48	1
2015-07-20 00:00:00	103	65.22	1
2015-07-20 00:00:00	104	67.5	1
2015-07-20 01:00:00	101	63.36	1
2015-07-20 01:00:00	102	67.79	1
2015-07-20 01:00:00	103	65.83	1
2015-07-20 01:00:00	104	67.59	1
2015-07-20 02:00:00	101	61.99	1
2015-07-20 02:00:00	102	66.76	1
2015-07-20 02:00:00	103	67.9	1
2015-07-20 02:00:00	104	64.54	1
2015-07-20 03:00:00	101	60.76	1
2015-07-20 03:00:00	102	64.58	1
2015-07-20 03:00:00	103	64.32	1
2015-07-20 03:00:00	104	67.63	1
2015-07-20 04:00:00	101	63.59	1
2015-07-20 04:00:00	102	64.67	1
2015-07-20 04:00:00	103	65.12	1
2015-07-20 04:00:00	104	65.83	1
2015-07-20 05:00:00	101	60.77	1
2015-07-20 05:00:00	102	64.86	1
2015-07-20 05:00:00	103	64.67	1
2015-07-20 05:00:00	104	67.87	1
2015-07-20 06:00:00	101	62.67	1
2015-07-20 06:00:00	102	65.08	1
2015-07-20 06:00:00	103	64.71	1
2015-07-20 06:00:00	104	67.44	1
2015-07-20 07:00:00	101	63.34	1
2015-07-20 07:00:00	102	66.67	1
2015-07-20 07:00:00	103	67.37	1
2015-07-20 07:00:00	104	66.09	1
2015-07-20 08:00:00	101	63.74	1
2015-07-20 08:00:00	102	64.34	1
2015-07-20 08:00:00	103	67.62	1
2015-07-20 08:00:00	104	68.57	1
2015-07-20 09:00:00	101	66.42	1
2015-07-20 09:00:00	102	65.25	1
2015-07-20 09:00:00	103	67.71	1
2015-07-20 09:00:00	104	66.48	1
2015-07-20 10:00:00	101	71.56	1
2015-07-20 10:00:00	102	68.69	1
2015-07-20 10:00:00	103	70.19	1
2015-07-20 10:00:00	104	69.14	1
2015-07-20 11:00:00	101	72.59	1
2015-07-20 11:00:00	102	72.84	1
2015-07-20 11:00:00	103	69.45	1
2015-07-20 11:00:00	104	72.3	1
2015-07-20 12:00:00	101	72.14	1
2015-07-20 12:00:00	102	71.95	1
2015-07-20 12:00:00	103	69.84	1
2015-07-20 12:00:00	104	70.19	1
2015-07-20 13:00:00	101	73.68	1
2015-07-20 13:00:00	102	75.94	1
2015-07-20 13:00:00	103	72.23	1
2015-07-20 13:00:00	104	74.26	1
2015-07-20 14:00:00	101	77.44	1
2015-07-20 14:00:00	102	75.21	1
2015-07-20 14:00:00	103	75.25	1
2015-07-20 14:00:00	104	74.18	1
2015-07-20 15:00:00	101	77.8	1
2015-07-20 15:00:00	102	77.7	1
2015-07-20 15:00:00	103	72.66	1
2015-07-20 15:00:00	104	74.46	1
2015-07-20 16:00:00	101	77.34	1
2015-07-20 16:00:00	102	75.16	1
2015-07-20 16:00:00	103	74.31	1
2015-07-20 16:00:00	104	72.57	1
2015-07-20 17:00:00	101	76.78	1
2015-07-20 17:00:00	102	77.64	1
2015-07-20 17:00:00	103	74.4	1
2015-07-20 17:00:00	104	74.47	1
2015-07-20 18:00:00	101	76.61	1
2015-07-20 18:00:00	102	75.48	1
2015-07-20 18:00:00	103	72.7	1
2015-07-20 18:00:00	104	75.16	1
2015-07-20 19:00:00	101	76.18	1
2015-07-20 19:00:00	102	75.59	1
2015-07-20 19:00:00	103	73.75	1
2015-07-20 19:00:00	104	71.71	1
2015-07-20 20:00:00	101	72.93	1
2015-07-20 20:00:00	102	72.28	1
2015-07-20 20:00:00	103	72.35	1
2015-07-20 20:00:00	104	73.62	1
2015-07-20 21:00:00	101	69.21	1
2015-07-20 21:00:00	102	71.4	1
2015-07-20 21:00:00	103	69.13	1
2015-07-20 21:00:00	104	72.11	1
2015-07-20 22:00:00	101	68.84	1
2015-07-20 22:00:00	102	67.93	1
2015-07-20 22:00:00	103	69.29	1
2015-07-20 22:00:00	104	69.53	1
2015-07-20 23:00:00	101	68.19	1
2015-07-20 23:00:00	102	67.46	1
2015-07-20 23:00:00	103	68.73	1
2015-07-20 23:00:00	104	68.19	1
2015-07-21 00:00:00	101	67.48	1
2015-07-21 00:00:00	102	65.92	1
2015-07-21 00:00:00	103	68.22	1
2015-07-21 00:00:00	104	67.98	1
2015-07-21 01:00:00	101	66.48	1
2015-07-21 01:00:00	102	66.29	1
2015-07-21 01:00:00	103	67.32	1
2015-07-21 01:00:00	104	65.33	1
2015-07-21 02:00:00	101	62.73	1
2015-07-21 02:00:00	102	65.18	1
2015-07-21 02:00:00	103	66.22	1
2015-07-21 02:00:00	104	66.7	1
2015-07-21 03:00:00	101	64.09	1
2015-07-21 03:00:00	102	65.55	1
2015-07-21 03:00:00	103	65.35	1
2015-07-21 03:00:00	104	65.45	1
2015-07-21 04:00:00	101	62.47	1
2015-07-21 04:00:00	102	62.83	1
2015-07-21 04:00:00	103	64.82	1
2015-07-21 04:00:00	104	62.32	1
2015-07-21 05:00:00	101	63.48	1
2015-07-21 05:00:00	102	65.1	1
2015-07-21 05:00:00	103	63.85	1
2015-07-21 05:00:00	104	63.05	1
2015-07-21 06:00:00	101	64.31	1
2015-07-21 06:00:00	102	65.14	1
2015-07-21 06:00:00	103	63.36	1
2015-07-21 06:00:00	104	63.12	1
2015-07-21 07:00:00	101	63.53	1
2015-07-21 07:00:00	102	62.9	1
2015-07-21 07:00:00	103	66.86	1
2015-07-21 07:00:00	104	64.74	1
2015-07-21 08:00:00	101	67.56	1
2015-07-21 08:00:00	102	67.01	1
2015-07-21 08:00:00	103	66.74	1
2015-07-21 08:00:00	104	66.98	1
2015-07-21 09:00:00	101	69.13	1
2015-07-21 09:00:00	102	71.45	1
2015-07-21 09:00:00	103	70.13	1
2015-07-21 09:00:00	104	72.35	1
2015-07-21 10:00:00	101	71.11	1
2015-07-21 10:00:00	102	72.48	1
2015-07-21 10:00:00	103	72.08	1
2015-07-21 10:00:00	104	72.11	1
2015-07-21 11:00:00	101	74.11	1
2015-07-21 11:00:00	102	76.26	1
2015-07-21 11:00:00	103	75.13	1
2015-07-21 11:00:00	104	72.1	1
2015-07-21 12:00:00	101	78.16	1
2015-07-21 12:00:00	102	77.01	1
2015-07-21 12:00:00	103	75.22	1
2015-07-21 12:00:00	104	76.96	1
2015-07-21 13:00:00	101	80.18	1
2015-07-21 13:00:00	102	78.11	1
2015-07-21 13:00:00	103	76.43	1
2015-07-21 13:00:00	104	78.14	1
2015-07-21 14:00:00	101	79.48	1
2015-07-21 14:00:00	102	78.41	1
2015-07-21 14:00:00	103	76.46	1
2015-07-21 14:00:00	104	76.13	1
2015-07-21 15:00:00	101	78.74	1
2015-07-21 15:00:00	102	79.16	1
2015-07-21 15:00:00	103	77.37	1
2015-07-21 15:00:00	104	76.97	1
2015-07-21 16:00:00	101	79.27	1
2015-07-21 16:00:00	102	79.68	1
2015-07-21 16:00:00	103	80.44	1
2015-07-21 16:00:00	104	79.68	1
2015-07-21 17:00:00	101	78.48	1
2015-07-21 17:00:00	102	82.31	1
2015-07-21 17:00:00	103	79.64	1
2015-07-21 17:00:00	104	78.25	1
2015-07-21 18:00:00	101	80.17	1
2015-07-21 18:00:00	102	79.88	1
2015-07-21 18:00:00	103	77.08	1
2015-07-21 18:00:00	104	75.49	1
2015-07-21 19:00:00	101	76.41	1
2015-07-21 19:00:00	102	76.44	1
2015-07-21 19:00:00	103	73.87	1
2015-07-21 19:00:00	104	75.8	1
2015-07-21 20:00:00	101	73.71	1
2015-07-21 20:00:00	102	74.37	1
2015-07-21 20:00:00	103	73.8	1
2015-07-21 20:00:00	104	75.31	1
2015-07-21 21:00:00	101	72.17	1
2015-07-21 21:00:00	102	72.11	1
2015-07-21 21:00:00	103	72.67	1
2015-07-21 21:00:00	104	72.02	1
2015-07-21 22:00:00	101	70.26	1
2015-07-21 22:00:00	102	73.96	1
2015-07-21 22:00:00	103	72.31	1
2015-07-21 22:00:00	104	69.51	1
2015-07-21 23:00:00	101	69.32	1
2015-07-21 23:00:00	102	72.34	1
2015-07-21 23:00:00	103	70.26	1
2015-07-21 23:00:00	104	69.3	1
2015-07-22 00:00:00	101	69.71	1
2015-07-22 00:00:00	102	71.51	1
2015-07-22 00:00:00	103	71.01	1
2015-07-22 00:00:00	104	70.78	1
2015-07-22 01:00:00	101	66.55	1
2015-07-22 01:00:00	102	69.27	1
2015-07-22 01:00:00	103	70.56	1
2015-07-22 01:00:00	104	70.17	1
2015-07-22 02:00:00	101	65.78	1
2015-07-22 02:00:00	102	70.24	1
2015-07-22 02:00:00	103	70.91	1
2015-07-22 02:00:00	104	69.2	1
2015-07-22 03:00:00	101	66.3	1
2015-07-22 03:00:00	102	67.61	1
2015-07-22 03:00:00	103	68.28	1
2015-07-22 03:00:00	104	70.77	1
2015-07-22 04:00:00	101	63.57	1
2015-07-22 04:00:00	102	69.36	1
2015-07-22 04:00:00	103	68.48	1
2015-07-22 04:00:00	104	69.43	1
2015-07-22 05:00:00	101	64.42	1
2015-07-22 05:00:00	102	69.35	1
2015-07-22 05:00:00	103	66.88	1
2015-07-22 05:00:00	104	67.04	1
2015-07-22 06:00:00	101	64.39	1
2015-07-22 06:00:00	102	68.18	1
2015-07-22 06:00:00	103	69.95	1
2015-07-22 06:00:00	104	69.23	1
2015-07-22 07:00:00	101	65.77	1
2015-07-22 07:00:00	102	71.14	1
2015-07-22 07:00:00	103	67.88	1
2015-07-22 07:00:00	104	68.2	1
2015-07-22 08:00:00	101	70.17	1
2015-07-22 08:00:00	102	72.74	1
2015-07-22 08:00:00	103	72.82	1
2015-07-22 08:00:00	104	74.05	1
2015-07-22 09:00:00	101	74.32	1
2015-07-22 09:00:00	102	74.3	1
2015-07-22 09:00:00	103	73.57	1
2015-07-22 09:00:00	104	73.94	1
2015-07-22 10:00:00	101	77.91	1
2015-07-22 10:00:00	102	79.54	1
2015-07-22 10:00:00	103	77.94	1
2015-07-22 10:00:00	104	75.76	1
2015-07-22 11:00:00	101	79.86	1
2015-07-22 11:00:00	102	79.73	1
2015-07-22 11:00:00	103	80.54	1
2015-07-22 11:00:00	104	81.38	1
2015-07-22 12:00:00	101	79.75	1
2015-07-22 12:00:00	102	81.9	1
2015-07-22 12:00:00	103	79.56	1
2015-07-22 12:00:00	104	81.34	1
2015-07-22 13:00:00	101	82.84	1
2015-07-22 13:00:00	102	82.9	1
2015-07-22 13:00:00	103	84.41	1
2015-07-22 13:00:00	104	84.37	1
2015-07-22 14:00:00	101	82.61	1
2015-07-22 14:00:00	102	85.7	1
2015-07-22 14:00:00	103	81.87	1
2015-07-22 14:00:00	104	84.67	1
2015-07-22 15:00:00	101	80.87	1
2015-07-22 15:00:00	102	82.52	1
2015-07-22 15:00:00	103	82.32	1
2015-07-22 15:00:00	104	81.4	1
2015-07-22 16:00:00	101	83.63	1
2015-07-22 16:00:00	102	83.12	1
2015-07-22 16:00:00	103	83.45	1
2015-07-22 16:00:00	104	83.45	1
2015-07-22 17:00:00	101	81.86	1
2015-07-22 17:00:00	102	85.22	1
2015-07-22 17:00:00	103	79.6	1
2015-07-22 17:00:00	104	82.04	1
2015-07-22 18:00:00	101	82.9	1
2015-07-22 18:00:00	102	84.54	1
2015-07-22 18:00:00	103	80.11	1
2015-07-22 18:00:00	104	79.74	1
2015-07-22 19:00:00	101	80.96	1
2015-07-22 19:00:00	102	82.03	1
2015-07-22 19:00:00	103	79.67	1
2015-07-22 19:00:00	104	76.64	1
2015-07-22 20:00:00	101	79.94	1
2015-07-22 20:00:00	102	80.7	1
2015-07-22 20:00:00	103	76.38	1
2015-07-22 20:00:00	104	75.29	1
2015-07-22 21:00:00	101	78.65	1
2015-07-22 21:00:00	102	79.21	1
2015-07-22 21:00:00	103	74.38	1
2015-07-22 21:00:00	104	75.14	1
2015-07-22 22:00:00	101	75.08	1
2015-07-22 22:00:00	102	76.91	1
2015-07-22 22:00:00	103	75.7	1
2015-07-22 22:00:00	104	75.47	1
2015-07-22 23:00:00	101	74.18	1
2015-07-22 23:00:00	102	75	1
2015-07-22 23:00:00	103	74.1	1
2015-07-22 23:00:00	104	74.08	1
2015-07-23 00:00:00	101	72.85	1
2015-07-23 00:00:00	102	74.59	1
2015-07-23 00:00:00	103	75.03	1
2015-07-23 00:00:00	104	72.95	1
2015-07-23 01:00:00	101	71.14	1
2015-07-23 01:00:00	102	74.98	1
2015-07-23 01:00:00	103	72.85	1
2015-07-23 01:00:00	104	73.7	1
2015-07-23 02:00:00	101	74.08	1
2015-07-23 02:00:00	102	74.17	1
2015-07-23 02:00:00	103	72.78	1
2015-07-23 02:00:00	104	72.05	1
2015-07-23 03:00:00	101	73.74	1
2015-07-23 03:00:00	102	73.12	1
2015-07-23 03:00:00	103	74.14	1
2015-07-23 03:00:00	104	72.67	1
2015-07-23 04:00:00	101	72.27	1
2015-07-23 04:00:00	102	72.87	1
2015-07-23 04:00:00	103	73.17	1
2015-07-23 04:00:00	104	70.75	1
2015-07-23 05:00:00	101	72.24	1
2015-07-23 05:00:00	102	71.86	1
2015-07-23 05:00:00	103	71.67	1
2015-07-23 05:00:00	104	71.82	1
2015-07-23 06:00:00	101	72.25	1
2015-07-23 06:00:00	102	71.37	1
2015-07-23 06:00:00	103	73.05	1
2015-07-23 06:00:00	104	73.44	1
2015-07-23 07:00:00	101	74.25	1
2015-07-23 07:00:00	102	70.76	1
2015-07-23 07:00:00	103	72.4	1
2015-07-23 07:00:00	104	73.07	1
2015-07-23 08:00:00	101	74.02	1
2015-07-23 08:00:00	102	75.33	1
2015-07-23 08:00:00	103	74.63	1
2015-07-23 08:00:00	104	75.31	1
2015-07-23 09:00:00	101	79.93	1
2015-07-23 09:00:00	102	79.37	1
2015-07-23 09:00:00	103	75.91	1
2015-07-23 09:00:00	104	77.24	1
2015-07-23 10:00:00	101	81.24	1
2015-07-23 10:00:00	102	77.77	1
2015-07-23 10:00:00	103	78.51	1
2015-07-23 10:00:00	104	77.07	1
2015-07-23 11:00:00	101	79.21	1
2015-07-23 11:00:00	102	80.42	1
2015-07-23 11:00:00	103	80.35	1
2015-07-23 11:00:00	104	79.72	1
2015-07-23 12:00:00	101	77.78	1
2015-07-23 12:00:00	102	84.29	1
2015-07-23 12:00:00	103	80.26	1
2015-07-23 12:00:00	104	81.48	1
2015-07-23 13:00:00	101	77.78	1
2015-07-23 13:00:00	102	83.98	1
2015-07-23 13:00:00	103	81.45	1
2015-07-23 13:00:00	104	81.91	1
2015-07-23 14:00:00	101	80.44	1
2015-07-23 14:00:00	102	87.43	1
2015-07-23 14:00:00	103	84.64	1
2015-07-23 14:00:00	104	81.28	1
2015-07-23 15:00:00	101	78.3	1
2015-07-23 15:00:00	102	83.4	1
2015-07-23 15:00:00	103	81.82	1
2015-07-23 15:00:00	104	83.85	1
2015-07-23 16:00:00	101	79.04	1
2015-07-23 16:00:00	102	79.07	1
2015-07-23 16:00:00	103	82.18	1
2015-07-23 16:00:00	104	83.24	1
2015-07-23 17:00:00	101	75.85	1
2015-07-23 17:00:00	102	80.27	1
